filename,target,length,fold
3.절도범죄_49679_label.wav,2,2.38,4
3.절도범죄_49693_label.wav,2,2.12,3
3.절도범죄_49742_label.wav,2,2.2699999999999996,5
3.절도범죄_49749_label.wav,2,2.17,3
3.절도범죄_49760_label.wav,2,1.75,3
3.절도범죄_49763_label.wav,2,5.449999999999999,4
3.절도범죄_49775_label.wav,2,1.88,5
3.절도범죄_49777_label.wav,2,1.5899999999999999,3
3.절도범죄_49791_label.wav,2,2.21,3
3.절도범죄_49793_label.wav,2,1.7699999999999996,1
3.절도범죄_49808_label.wav,2,1.62,2
3.절도범죄_49823_label.wav,2,2.3499999999999996,2
3.절도범죄_49827_label.wav,2,2.2799999999999994,4
3.절도범죄_49841_label.wav,2,2.21,1
3.절도범죄_49847_label.wav,2,1.7199999999999998,5
3.절도범죄_49855_label.wav,2,2.1799999999999997,3
3.절도범죄_49865_label.wav,2,1.71,4
3.절도범죄_49871_label.wav,2,2.1500000000000004,3
3.절도범죄_49889_label.wav,2,2.3900000000000006,1
3.절도범죄_49890_label.wav,2,2.2799999999999994,1
3.절도범죄_49891_label.wav,2,1.7699999999999996,5
3.절도범죄_49906_label.wav,2,2.62,4
3.절도범죄_49914_label.wav,2,2.37,2
3.절도범죄_49920_label.wav,2,2.59,5
3.절도범죄_49923_label.wav,2,2.09,2
3.절도범죄_49980_label.wav,2,2.2799999999999994,2
3.절도범죄_49985_label.wav,2,2.33,5
3.절도범죄_49994_label.wav,2,2.0299999999999994,1
3.절도범죄_50000_label.wav,2,2.3900000000000006,4
3.절도범죄_50015_label.wav,2,2.34,3
3.절도범죄_50018_label.wav,2,1.83,3
3.절도범죄_50022_label.wav,2,2.25,5
3.절도범죄_50038_label.wav,2,2.3599999999999994,3
3.절도범죄_270855_label.wav,2,2.0600000000000005,5
3.절도범죄_270857_label.wav,2,1.8200000000000003,3
3.절도범죄_270858_label.wav,2,2.0999999999999996,1
3.절도범죄_270879_label.wav,2,1.9699999999999998,2
3.절도범죄_270882_label.wav,2,2.37,2
3.절도범죄_270883_label.wav,2,1.62,2
3.절도범죄_270888_label.wav,2,1.7000000000000002,5
3.절도범죄_270890_label.wav,2,1.7599999999999998,3
3.절도범죄_270902_label.wav,2,2.08,2
3.절도범죄_270919_label.wav,2,1.92,1
3.절도범죄_270925_label.wav,2,2.71,2
3.절도범죄_270931_label.wav,2,1.54,3
3.절도범죄_270934_label.wav,2,2.54,3
3.절도범죄_270935_label.wav,2,1.54,1
3.절도범죄_270936_label.wav,2,2.1400000000000006,1
3.절도범죄_270942_label.wav,2,1.6500000000000004,4
3.절도범죄_270949_label.wav,2,2.2200000000000006,1
3.절도범죄_270953_label.wav,2,2.12,2
3.절도범죄_270954_label.wav,2,2.3900000000000006,1
3.절도범죄_270955_label.wav,2,1.88,4
3.절도범죄_270963_label.wav,2,1.8200000000000003,3
3.절도범죄_270970_label.wav,2,2.42,2
3.절도범죄_270988_label.wav,2,2.08,2
3.절도범죄_271005_label.wav,2,1.7599999999999998,3
3.절도범죄_271009_label.wav,2,2.55,5
3.절도범죄_271022_label.wav,2,2.49,1
3.절도범죄_271025_label.wav,2,2.6400000000000006,1
3.절도범죄_271038_label.wav,2,2.9800000000000004,2
3.절도범죄_271044_label.wav,2,1.7000000000000002,4
3.절도범죄_271046_label.wav,2,2.12,4
3.절도범죄_271050_label.wav,2,1.6399999999999997,2
3.절도범죄_271066_label.wav,2,2.1500000000000004,1
3.절도범죄_271073_label.wav,2,1.7199999999999998,2
3.절도범죄_271074_label.wav,2,2.34,1
3.절도범죄_271081_label.wav,2,2.3599999999999994,2
3.절도범죄_271086_label.wav,2,1.9699999999999998,2
3.절도범죄_271093_label.wav,2,1.9399999999999995,1
3.절도범죄_271103_label.wav,2,2.7799999999999994,3
3.절도범죄_271106_label.wav,2,2.01,1
3.절도범죄_271109_label.wav,2,2.2,5
3.절도범죄_271112_label.wav,2,1.7400000000000002,2
3.절도범죄_271119_label.wav,2,2.33,1
3.절도범죄_271121_label.wav,2,2.1899999999999995,5
3.절도범죄_271129_label.wav,2,2.45,3
3.절도범죄_271135_label.wav,2,2.16,5
3.절도범죄_271175_label.wav,2,2.34,5
3.절도범죄_271197_label.wav,2,2.04,4
3.절도범죄_271219_label.wav,2,1.9299999999999997,3
3.절도범죄_271221_label.wav,2,2.3100000000000005,3
3.절도범죄_271247_label.wav,2,1.8100000000000005,3
3.절도범죄_271250_label.wav,2,2.6099999999999994,1
3.절도범죄_271253_label.wav,2,1.7400000000000002,2
3.절도범죄_271277_label.wav,2,2.4000000000000004,3
3.절도범죄_271301_label.wav,2,1.8499999999999996,3
3.절도범죄_271307_label.wav,2,1.9100000000000001,2
3.절도범죄_271316_label.wav,2,2.4700000000000006,4
3.절도범죄_271320_label.wav,2,1.6399999999999997,4
3.절도범죄_271322_label.wav,2,2.2,3
3.절도범죄_271353_label.wav,2,2.3200000000000003,3
3.절도범죄_271356_label.wav,2,1.83,4
3.절도범죄_271358_label.wav,2,1.5099999999999998,4
3.절도범죄_271363_label.wav,2,2.63,1
3.절도범죄_271364_label.wav,2,1.7199999999999998,4
3.절도범죄_271368_label.wav,2,1.9900000000000002,4
3.절도범죄_271371_label.wav,2,1.3600000000000003,5
3.절도범죄_271380_label.wav,2,2.1500000000000004,5
3.절도범죄_271388_label.wav,2,2.4399999999999995,3
3.절도범죄_271390_label.wav,2,2.12,2
3.절도범죄_271392_label.wav,2,2.55,2
3.절도범죄_271401_label.wav,2,2.01,2
3.절도범죄_271404_label.wav,2,2.79,4
3.절도범죄_271407_label.wav,2,1.79,4
3.절도범죄_271409_label.wav,2,2.0999999999999996,5
3.절도범죄_271412_label.wav,2,1.4900000000000002,3
3.절도범죄_271430_label.wav,2,2.4000000000000004,2
3.절도범죄_271434_label.wav,2,2.0,5
3.절도범죄_271438_label.wav,2,2.1799999999999997,5
3.절도범죄_271447_label.wav,2,1.9699999999999998,2
3.절도범죄_271466_label.wav,2,1.87,3
3.절도범죄_271471_label.wav,2,2.4299999999999997,3
3.절도범죄_271478_label.wav,2,1.5499999999999998,5
3.절도범죄_271487_label.wav,2,2.1099999999999994,2
3.절도범죄_271496_label.wav,2,3.1400000000000006,5
3.절도범죄_271499_label.wav,2,1.8600000000000003,5
3.절도범죄_271513_label.wav,2,2.0600000000000005,2
3.절도범죄_271520_label.wav,2,1.8200000000000003,1
3.절도범죄_271541_label.wav,2,1.6600000000000001,5
3.절도범죄_271578_label.wav,2,2.3,1
3.절도범죄_271584_label.wav,2,2.0700000000000003,4
3.절도범죄_271585_label.wav,2,1.7400000000000002,1
3.절도범죄_271621_label.wav,2,2.0700000000000003,3
3.절도범죄_271636_label.wav,2,2.1400000000000006,1
3.절도범죄_271643_label.wav,2,2.3200000000000003,5
3.절도범죄_271651_label.wav,2,1.9699999999999998,2
3.절도범죄_271655_label.wav,2,2.7699999999999996,2
3.절도범죄_271658_label.wav,2,1.46,3
4.폭력범죄_6_label.wav,3,3.5700000000000003,3
4.폭력범죄_8_label.wav,3,3.1500000000000004,5
4.폭력범죄_12_label.wav,3,2.46,5
4.폭력범죄_40_label.wav,3,3.1899999999999995,5
4.폭력범죄_42_label.wav,3,3.08,1
4.폭력범죄_44_label.wav,3,2.4000000000000004,2
4.폭력범죄_48_label.wav,3,3.3100000000000005,4
4.폭력범죄_51_label.wav,3,2.63,5
4.폭력범죄_60_label.wav,3,2.41,1
4.폭력범죄_70_label.wav,3,3.6400000000000006,4
4.폭력범죄_84_label.wav,3,3.55,1
4.폭력범죄_90_label.wav,3,2.6799999999999997,5
4.폭력범죄_96_label.wav,3,2.45,2
4.폭력범죄_106_label.wav,3,2.3900000000000006,4
4.폭력범죄_107_label.wav,3,3.59,3
4.폭력범죄_114_label.wav,3,3.59,1
4.폭력범죄_117_label.wav,3,3.6899999999999995,4
4.폭력범죄_120_label.wav,3,3.34,3
4.폭력범죄_129_label.wav,3,2.6799999999999997,2
4.폭력범죄_132_label.wav,3,5.48,3
4.폭력범죄_134_label.wav,3,3.1099999999999994,1
4.폭력범죄_139_label.wav,3,4.109999999999999,4
4.폭력범죄_152_label.wav,3,4.800000000000001,4
4.폭력범죄_157_label.wav,3,2.63,5
4.폭력범죄_158_label.wav,3,4.07,5
4.폭력범죄_168_label.wav,3,3.5199999999999996,5
4.폭력범죄_172_label.wav,3,2.3900000000000006,1
4.폭력범죄_173_label.wav,3,3.12,1
4.폭력범죄_174_label.wav,3,2.25,3
4.폭력범죄_176_label.wav,3,2.76,3
4.폭력범죄_180_label.wav,3,2.74,3
4.폭력범죄_187_label.wav,3,3.87,3
4.폭력범죄_194_label.wav,3,4.1,5
4.폭력범죄_200_label.wav,3,2.92,2
4.폭력범죄_205_label.wav,3,3.45,5
4.폭력범죄_207_label.wav,3,3.9299999999999997,1
4.폭력범죄_212_label.wav,3,3.42,3
4.폭력범죄_215_label.wav,3,3.54,4
4.폭력범죄_218_label.wav,3,2.7,4
4.폭력범죄_222_label.wav,3,2.8599999999999994,5
4.폭력범죄_227_label.wav,3,2.25,5
4.폭력범죄_229_label.wav,3,4.609999999999999,4
4.폭력범죄_230_label.wav,3,2.55,2
4.폭력범죄_234_label.wav,3,2.87,3
4.폭력범죄_244_label.wav,3,2.8200000000000003,2
4.폭력범죄_247_label.wav,3,3.59,3
4.폭력범죄_248_label.wav,3,3.88,3
4.폭력범죄_251_label.wav,3,3.63,3
4.폭력범죄_255_label.wav,3,3.71,5
4.폭력범죄_259_label.wav,3,2.7799999999999994,1
4.폭력범죄_263_label.wav,3,2.9299999999999997,1
4.폭력범죄_278_label.wav,3,3.0700000000000003,2
4.폭력범죄_287_label.wav,3,2.8,4
4.폭력범죄_296_label.wav,3,3.09,4
4.폭력범죄_303_label.wav,3,2.9399999999999995,3
4.폭력범죄_305_label.wav,3,3.8900000000000006,5
4.폭력범죄_307_label.wav,3,3.5700000000000003,2
4.폭력범죄_314_label.wav,3,2.8200000000000003,4
4.폭력범죄_316_label.wav,3,2.88,3
4.폭력범죄_317_label.wav,3,2.63,2
4.폭력범죄_322_label.wav,3,3.6899999999999995,5
4.폭력범죄_327_label.wav,3,2.8100000000000005,1
4.폭력범죄_333_label.wav,3,2.7,3
4.폭력범죄_334_label.wav,3,3.5999999999999996,3
4.폭력범죄_336_label.wav,3,3.75,3
4.폭력범죄_346_label.wav,3,2.58,1
4.폭력범죄_350_label.wav,3,3.92,3
4.폭력범죄_357_label.wav,3,2.7300000000000004,1
4.폭력범죄_358_label.wav,3,3.2799999999999994,4
4.폭력범죄_360_label.wav,3,2.75,4
4.폭력범죄_371_label.wav,3,2.6899999999999995,3
4.폭력범죄_377_label.wav,3,2.71,2
4.폭력범죄_383_label.wav,3,2.7300000000000004,2
4.폭력범죄_385_label.wav,3,2.7,5
4.폭력범죄_388_label.wav,3,3.74,1
4.폭력범죄_390_label.wav,3,2.4000000000000004,1
4.폭력범죄_393_label.wav,3,2.55,2
4.폭력범죄_395_label.wav,3,2.83,4
4.폭력범죄_397_label.wav,3,2.6099999999999994,2
4.폭력범죄_398_label.wav,3,3.5999999999999996,4
4.폭력범죄_401_label.wav,3,2.5199999999999996,5
4.폭력범죄_406_label.wav,3,2.6899999999999995,3
4.폭력범죄_407_label.wav,3,3.6799999999999997,5
4.폭력범죄_414_label.wav,3,2.55,4
4.폭력범죄_425_label.wav,3,3.79,5
4.폭력범죄_429_label.wav,3,3.09,4
4.폭력범죄_433_label.wav,3,2.42,3
4.폭력범죄_453_label.wav,3,3.4800000000000004,4
4.폭력범죄_461_label.wav,3,3.66,3
4.폭력범죄_462_label.wav,3,3.8499999999999996,5
4.폭력범죄_474_label.wav,3,2.84,5
4.폭력범죄_481_label.wav,3,3.8,3
4.폭력범죄_485_label.wav,3,2.59,1
4.폭력범죄_487_label.wav,3,3.76,3
4.폭력범죄_488_label.wav,3,2.66,3
4.폭력범죄_490_label.wav,3,4.809999999999999,4
4.폭력범죄_493_label.wav,3,2.3499999999999996,3
4.폭력범죄_494_label.wav,3,2.59,1
4.폭력범죄_498_label.wav,3,2.5700000000000003,2
4.폭력범죄_499_label.wav,3,2.8599999999999994,3
4.폭력범죄_503_label.wav,3,2.6099999999999994,3
4.폭력범죄_504_label.wav,3,2.2799999999999994,5
4.폭력범죄_509_label.wav,3,2.33,4
4.폭력범죄_518_label.wav,3,2.88,1
4.폭력범죄_520_label.wav,3,2.2300000000000004,2
4.폭력범죄_526_label.wav,3,3.1899999999999995,4
4.폭력범죄_535_label.wav,3,2.3900000000000006,5
4.폭력범죄_540_label.wav,3,2.87,1
4.폭력범죄_543_label.wav,3,2.3100000000000005,5
4.폭력범죄_544_label.wav,3,3.91,1
4.폭력범죄_554_label.wav,3,3.24,2
4.폭력범죄_555_label.wav,3,2.45,5
4.폭력범죄_565_label.wav,3,3.54,2
4.폭력범죄_571_label.wav,3,2.3499999999999996,2
4.폭력범죄_579_label.wav,3,3.62,4
4.폭력범죄_580_label.wav,3,3.04,3
4.폭력범죄_586_label.wav,3,3.6500000000000004,1
4.폭력범죄_595_label.wav,3,4.1,1
4.폭력범죄_598_label.wav,3,3.5199999999999996,4
4.폭력범죄_602_label.wav,3,2.3499999999999996,4
4.폭력범죄_611_label.wav,3,2.42,1
4.폭력범죄_614_label.wav,3,2.37,2
4.폭력범죄_617_label.wav,3,2.75,2
4.폭력범죄_621_label.wav,3,2.21,1
4.폭력범죄_624_label.wav,3,2.83,3
4.폭력범죄_641_label.wav,3,3.0199999999999996,5
4.폭력범죄_649_label.wav,3,3.6899999999999995,2
4.폭력범죄_653_label.wav,3,4.120000000000001,3
4.폭력범죄_655_label.wav,3,3.6500000000000004,1
4.폭력범죄_659_label.wav,3,3.2200000000000006,3
4.폭력범죄_671_label.wav,3,3.45,4
4.폭력범죄_673_label.wav,3,3.6500000000000004,5
4.폭력범죄_676_label.wav,3,2.7699999999999996,2
4.폭력범죄_678_label.wav,3,3.66,5
4.폭력범죄_681_label.wav,3,4.82,5
4.폭력범죄_686_label.wav,3,2.8499999999999996,1
4.폭력범죄_693_label.wav,3,2.8599999999999994,2
4.폭력범죄_695_label.wav,3,3.9800000000000004,1
4.폭력범죄_700_label.wav,3,2.58,3
4.폭력범죄_702_label.wav,3,3.45,3
4.폭력범죄_703_label.wav,3,3.7300000000000004,1
4.폭력범죄_709_label.wav,3,3.6400000000000006,2
4.폭력범죄_712_label.wav,3,2.84,1
4.폭력범죄_714_label.wav,3,4.559999999999999,2
4.폭력범죄_726_label.wav,3,3.6500000000000004,3
4.폭력범죄_731_label.wav,3,3.8499999999999996,3
4.폭력범죄_734_label.wav,3,2.9700000000000006,3
4.폭력범죄_739_label.wav,3,3.26,5
4.폭력범죄_744_label.wav,3,3.4800000000000004,5
4.폭력범죄_748_label.wav,3,3.76,1
4.폭력범죄_749_label.wav,3,2.96,3
4.폭력범죄_752_label.wav,3,3.4000000000000004,5
4.폭력범죄_753_label.wav,3,2.5999999999999996,2
4.폭력범죄_768_label.wav,3,3.76,5
4.폭력범죄_773_label.wav,3,2.92,2
4.폭력범죄_779_label.wav,3,4.559999999999999,3
4.폭력범죄_780_label.wav,3,3.79,4
4.폭력범죄_782_label.wav,3,3.09,3
4.폭력범죄_783_label.wav,3,3.29,1
4.폭력범죄_784_label.wav,3,3.9700000000000006,3
4.폭력범죄_786_label.wav,3,3.6899999999999995,4
4.폭력범죄_791_label.wav,3,2.8100000000000005,4
4.폭력범죄_792_label.wav,3,3.71,2
4.폭력범죄_798_label.wav,3,3.16,1
4.폭력범죄_803_label.wav,3,2.83,4
4.폭력범죄_807_label.wav,3,2.83,5
4.폭력범죄_810_label.wav,3,3.87,3
4.폭력범죄_815_label.wav,3,2.46,1
4.폭력범죄_818_label.wav,3,2.3,4
4.폭력범죄_821_label.wav,3,3.0600000000000005,1
4.폭력범죄_823_label.wav,3,2.29,1
4.폭력범죄_825_label.wav,3,3.6799999999999997,5
4.폭력범죄_836_label.wav,3,2.5999999999999996,4
4.폭력범죄_852_label.wav,3,3.1099999999999994,1
4.폭력범죄_855_label.wav,3,3.7799999999999994,2
4.폭력범죄_860_label.wav,3,3.6899999999999995,5
4.폭력범죄_864_label.wav,3,2.74,1
4.폭력범죄_866_label.wav,3,2.6899999999999995,2
4.폭력범죄_871_label.wav,3,3.5700000000000003,5
4.폭력범죄_872_label.wav,3,2.83,3
4.폭력범죄_874_label.wav,3,3.7,3
4.폭력범죄_876_label.wav,3,2.67,1
4.폭력범죄_877_label.wav,3,3.4399999999999995,5
4.폭력범죄_884_label.wav,3,2.91,2
4.폭력범죄_887_label.wav,3,2.66,1
4.폭력범죄_888_label.wav,3,2.7200000000000006,3
4.폭력범죄_889_label.wav,3,2.9299999999999997,4
4.폭력범죄_893_label.wav,3,3.1500000000000004,4
4.폭력범죄_897_label.wav,3,3.66,1
4.폭력범죄_898_label.wav,3,3.05,2
4.폭력범죄_900_label.wav,3,3.95,4
4.폭력범죄_907_label.wav,3,3.37,1
4.폭력범죄_912_label.wav,3,3.62,3
4.폭력범죄_916_label.wav,3,3.1899999999999995,3
4.폭력범죄_948_label.wav,3,2.5999999999999996,4
4.폭력범죄_951_label.wav,3,3.6400000000000006,3
4.폭력범죄_955_label.wav,3,2.51,5
4.폭력범죄_957_label.wav,3,1.9399999999999995,5
4.폭력범죄_958_label.wav,3,2.8900000000000006,2
4.폭력범죄_960_label.wav,3,2.41,4
4.폭력범죄_965_label.wav,3,2.6799999999999997,5
4.폭력범죄_970_label.wav,3,2.83,1
4.폭력범죄_979_label.wav,3,3.8100000000000005,4
4.폭력범죄_989_label.wav,3,2.3100000000000005,5
4.폭력범죄_993_label.wav,3,2.3900000000000006,1
4.폭력범죄_996_label.wav,3,2.9700000000000006,5
4.폭력범죄_997_label.wav,3,2.5199999999999996,2
4.폭력범죄_1000_label.wav,3,2.7699999999999996,5
4.폭력범죄_1008_label.wav,3,1.9900000000000002,2
4.폭력범죄_1016_label.wav,3,4.68,1
4.폭력범죄_1028_label.wav,3,2.95,1
4.폭력범죄_1029_label.wav,3,4.09,3
4.폭력범죄_1031_label.wav,3,2.9399999999999995,5
4.폭력범죄_1032_label.wav,3,2.49,1
4.폭력범죄_1041_label.wav,3,3.6400000000000006,2
4.폭력범죄_1043_label.wav,3,4.24,2
4.폭력범죄_1050_label.wav,3,3.91,5
4.폭력범죄_1056_label.wav,3,4.01,4
4.폭력범죄_1061_label.wav,3,3.54,5
4.폭력범죄_1067_label.wav,3,2.45,2
4.폭력범죄_1068_label.wav,3,3.91,5
4.폭력범죄_1074_label.wav,3,2.99,3
4.폭력범죄_1079_label.wav,3,3.79,3
4.폭력범죄_1080_label.wav,3,4.85,3
4.폭력범죄_1086_label.wav,3,2.4000000000000004,5
4.폭력범죄_1088_label.wav,3,3.16,5
4.폭력범죄_1090_label.wav,3,3.5700000000000003,5
4.폭력범죄_1091_label.wav,3,4.059999999999999,3
4.폭력범죄_1093_label.wav,3,3.49,1
4.폭력범죄_1094_label.wav,3,3.5,4
4.폭력범죄_1095_label.wav,3,3.6500000000000004,3
4.폭력범죄_1098_label.wav,3,3.8499999999999996,3
4.폭력범죄_1101_label.wav,3,2.96,4
4.폭력범죄_1103_label.wav,3,3.6799999999999997,5
4.폭력범죄_1104_label.wav,3,3.1500000000000004,4
4.폭력범죄_1105_label.wav,3,2.83,5
4.폭력범죄_1113_label.wav,3,3.0199999999999996,5
4.폭력범죄_1117_label.wav,3,2.84,1
4.폭력범죄_1118_label.wav,3,3.83,4
4.폭력범죄_1131_label.wav,3,2.4000000000000004,2
4.폭력범죄_1132_label.wav,3,2.76,2
4.폭력범죄_1133_label.wav,3,2.37,1
4.폭력범죄_1134_label.wav,3,3.8200000000000003,4
4.폭력범죄_1136_label.wav,3,4.08,5
4.폭력범죄_1153_label.wav,3,3.04,4
4.폭력범죄_1154_label.wav,3,2.99,5
4.폭력범죄_1158_label.wav,3,3.42,2
4.폭력범죄_1160_label.wav,3,4.1,3
4.폭력범죄_1165_label.wav,3,4.41,4
4.폭력범죄_1168_label.wav,3,2.2200000000000006,5
4.폭력범죄_1176_label.wav,3,2.6500000000000004,3
4.폭력범죄_1178_label.wav,3,2.92,2
4.폭력범죄_1180_label.wav,3,2.54,3
4.폭력범죄_1182_label.wav,3,3.5299999999999994,5
4.폭력범죄_1188_label.wav,3,3.6099999999999994,4
4.폭력범죄_1193_label.wav,3,2.8,1
4.폭력범죄_1200_label.wav,3,2.9800000000000004,4
4.폭력범죄_1203_label.wav,3,3.5199999999999996,3
4.폭력범죄_1210_label.wav,3,2.3599999999999994,5
4.폭력범죄_1211_label.wav,3,2.92,4
4.폭력범죄_1215_label.wav,3,2.55,3
4.폭력범죄_1220_label.wav,3,3.6099999999999994,1
4.폭력범죄_1235_label.wav,3,3.2300000000000004,2
4.폭력범죄_1244_label.wav,3,3.16,1
4.폭력범죄_1247_label.wav,3,2.29,4
4.폭력범죄_1249_label.wav,3,2.6500000000000004,3
4.폭력범죄_1254_label.wav,3,2.7300000000000004,3
4.폭력범죄_1258_label.wav,3,4.84,2
4.폭력범죄_1260_label.wav,3,3.7799999999999994,2
4.폭력범죄_1262_label.wav,3,2.7300000000000004,1
4.폭력범죄_1263_label.wav,3,3.2200000000000006,5
4.폭력범죄_1268_label.wav,3,2.67,4
4.폭력범죄_1275_label.wav,3,3.4700000000000006,2
4.폭력범죄_1278_label.wav,3,3.4399999999999995,1
4.폭력범죄_1279_label.wav,3,2.7699999999999996,3
4.폭력범죄_1281_label.wav,3,2.8599999999999994,3
4.폭력범죄_1282_label.wav,3,3.75,5
4.폭력범죄_1284_label.wav,3,2.4399999999999995,5
4.폭력범죄_1288_label.wav,3,2.76,5
4.폭력범죄_1289_label.wav,3,4.17,3
4.폭력범죄_1290_label.wav,3,2.9399999999999995,3
4.폭력범죄_1296_label.wav,3,2.67,1
4.폭력범죄_1297_label.wav,3,2.59,1
4.폭력범죄_1301_label.wav,3,2.9299999999999997,2
4.폭력범죄_1302_label.wav,3,3.3200000000000003,2
4.폭력범죄_1304_label.wav,3,3.5700000000000003,4
4.폭력범죄_1308_label.wav,3,4.41,4
4.폭력범죄_1315_label.wav,3,2.95,1
4.폭력범죄_1320_label.wav,3,3.0,3
4.폭력범죄_1324_label.wav,3,2.71,5
4.폭력범죄_1334_label.wav,3,2.29,4
4.폭력범죄_1336_label.wav,3,2.6400000000000006,1
4.폭력범죄_1341_label.wav,3,3.45,2
4.폭력범죄_1343_label.wav,3,2.5700000000000003,1
4.폭력범죄_1347_label.wav,3,3.8900000000000006,2
4.폭력범죄_1348_label.wav,3,2.7699999999999996,4
4.폭력범죄_1353_label.wav,3,2.1899999999999995,2
4.폭력범죄_1355_label.wav,3,2.59,1
4.폭력범죄_1358_label.wav,3,2.87,4
4.폭력범죄_1361_label.wav,3,2.7799999999999994,3
4.폭력범죄_1375_label.wav,3,2.3200000000000003,2
4.폭력범죄_1381_label.wav,3,4.550000000000001,4
4.폭력범죄_1382_label.wav,3,4.030000000000001,1
4.폭력범죄_1386_label.wav,3,2.7,1
4.폭력범죄_1389_label.wav,3,3.46,2
4.폭력범죄_1396_label.wav,3,3.1400000000000006,1
4.폭력범죄_1399_label.wav,3,2.84,2
4.폭력범죄_1404_label.wav,3,2.4399999999999995,3
4.폭력범죄_1416_label.wav,3,3.5299999999999994,3
4.폭력범죄_1417_label.wav,3,3.8900000000000006,2
4.폭력범죄_1419_label.wav,3,2.6799999999999997,4
4.폭력범죄_1420_label.wav,3,2.66,1
4.폭력범죄_1421_label.wav,3,2.6099999999999994,3
4.폭력범죄_1424_label.wav,3,4.84,1
4.폭력범죄_1426_label.wav,3,4.199999999999999,4
4.폭력범죄_1428_label.wav,3,2.4399999999999995,5
4.폭력범죄_1432_label.wav,3,2.9000000000000004,2
4.폭력범죄_1442_label.wav,3,2.7699999999999996,5
4.폭력범죄_1444_label.wav,3,2.3599999999999994,2
4.폭력범죄_1450_label.wav,3,4.0,3
4.폭력범죄_1451_label.wav,3,3.63,5
4.폭력범죄_1455_label.wav,3,3.7699999999999996,2
4.폭력범죄_1457_label.wav,3,3.62,2
4.폭력범죄_1463_label.wav,3,4.07,3
4.폭력범죄_1464_label.wav,3,2.59,3
4.폭력범죄_1470_label.wav,3,3.12,3
4.폭력범죄_1473_label.wav,3,4.67,2
4.폭력범죄_1478_label.wav,3,2.9800000000000004,4
4.폭력범죄_1483_label.wav,3,3.2200000000000006,2
4.폭력범죄_1486_label.wav,3,2.2300000000000004,4
4.폭력범죄_1488_label.wav,3,2.59,3
4.폭력범죄_1496_label.wav,3,4.43,1
4.폭력범죄_1499_label.wav,3,2.7799999999999994,1
4.폭력범죄_1501_label.wav,3,2.4000000000000004,3
4.폭력범죄_1504_label.wav,3,3.0199999999999996,5
4.폭력범죄_1509_label.wav,3,3.7300000000000004,5
4.폭력범죄_1510_label.wav,3,2.54,4
4.폭력범죄_1511_label.wav,3,2.9399999999999995,1
4.폭력범죄_1512_label.wav,3,3.1400000000000006,3
4.폭력범죄_1514_label.wav,3,3.3100000000000005,3
4.폭력범죄_1519_label.wav,3,2.6400000000000006,3
4.폭력범죄_1520_label.wav,3,2.8900000000000006,4
4.폭력범죄_1521_label.wav,3,2.45,3
4.폭력범죄_1522_label.wav,3,3.17,3
4.폭력범죄_1523_label.wav,3,3.41,3
4.폭력범죄_1526_label.wav,3,2.2200000000000006,3
4.폭력범죄_1531_label.wav,3,2.95,5
4.폭력범죄_1534_label.wav,3,2.7200000000000006,1
4.폭력범죄_1541_label.wav,3,3.16,4
4.폭력범죄_1553_label.wav,3,3.9299999999999997,3
4.폭력범죄_1555_label.wav,3,3.8499999999999996,3
4.폭력범죄_1559_label.wav,3,2.75,4
4.폭력범죄_1561_label.wav,3,3.8900000000000006,1
4.폭력범죄_1574_label.wav,3,1.83,1
4.폭력범죄_1577_label.wav,3,3.83,5
4.폭력범죄_1579_label.wav,3,3.0,3
4.폭력범죄_1584_label.wav,3,3.1799999999999997,2
4.폭력범죄_1590_label.wav,3,4.4,4
4.폭력범죄_1594_label.wav,3,3.79,3
4.폭력범죄_1598_label.wav,3,4.120000000000001,1
4.폭력범죄_1599_label.wav,3,3.79,5
4.폭력범죄_1600_label.wav,3,2.26,5
4.폭력범죄_1602_label.wav,3,2.5700000000000003,5
4.폭력범죄_1606_label.wav,3,3.0999999999999996,2
4.폭력범죄_1619_label.wav,3,3.76,3
4.폭력범죄_1621_label.wav,3,2.7699999999999996,2
4.폭력범죄_1625_label.wav,3,3.8100000000000005,5
4.폭력범죄_1635_label.wav,3,3.99,4
4.폭력범죄_1637_label.wav,3,2.59,1
4.폭력범죄_1664_label.wav,3,3.16,4
4.폭력범죄_1665_label.wav,3,3.5199999999999996,2
4.폭력범죄_1667_label.wav,3,2.6799999999999997,3
4.폭력범죄_1668_label.wav,3,4.039999999999999,1
4.폭력범죄_1671_label.wav,3,3.0299999999999994,5
4.폭력범죄_1680_label.wav,3,2.7200000000000006,1
4.폭력범죄_1681_label.wav,3,3.4800000000000004,3
4.폭력범죄_1684_label.wav,3,3.5299999999999994,1
4.폭력범죄_1685_label.wav,3,2.62,2
4.폭력범죄_1689_label.wav,3,2.45,2
4.폭력범죄_1690_label.wav,3,3.05,4
4.폭력범죄_1691_label.wav,3,3.17,2
4.폭력범죄_1693_label.wav,3,3.51,5
4.폭력범죄_1695_label.wav,3,3.6799999999999997,1
4.폭력범죄_1696_label.wav,3,2.46,3
4.폭력범죄_1697_label.wav,3,3.54,2
4.폭력범죄_1701_label.wav,3,2.9000000000000004,4
4.폭력범죄_1702_label.wav,3,2.6899999999999995,4
4.폭력범죄_1704_label.wav,3,3.63,5
4.폭력범죄_1712_label.wav,3,2.71,3
4.폭력범죄_1713_label.wav,3,2.25,5
